,Unnamed: 0,comment_url,comment_createdAt,comment_id,comment_viewCount,comment_lang,comment_author_createdAt,comment_location,comment_text,isComment_self__decalred__location__El_Salvador,comment_processed_text,post_url,post_actor_createdAt,post_id,post_isReply,post_inReplyToId,post_isRetweet,post_isQuote,post_viewCount,post_retweetCount,post_likeCount,post_replyCount,post_lang,actor_location,post_name,post_description,post_followers,post_verified,post_text,isActor_self__decalred__location__El_Salvador,post_processed_text,actor_affiliation,llama3_output,llama3_reason,manual labeling
880,5527,https://x.com/hbarillas73/status/1789077697315983497,1715384337.0,1.78908e+18,7.0,es,26/05/2012,"El Salvador, C.A",@Vi11atoro @PNCSV No hay que seder ni un centímetro de lo que se a ganado en materia de seguridad. Algún día habrá una generación menos contaminada mientras tanto no hay que bajar la guardia. 💪,True,no hay que seder ni un centímetro de lo que se a ganado en materia de seguridad algún día habrá una generación menos contaminada mientras tanto no hay que bajar la guardia,https://x.com/Vi11atoro/status/1788720348776567255,1715299138.0,1.78872e+18,False,,False,False,153963.0,399.0,2679.0,349.0,es,,Gustavo Villatoro 🇸🇻,Ministro de Justicia y Seguridad Pública,66429.0,True,"No vamos a tolerar que estas generaciones podridas sigan dentro de nuestro sistema educativo y los pondremos a donde deben estar, tras las rejas.

Gracias al eficaz trabajo de nuestra @PNCSV, hemos capturado a dos estudiantes que forman parte de la estructura MS13 y son los responsables de herir con arma blanca a otro alumno en un centro educativo en Ilopango.

Se trata de:
➡️Bryan G., de 16 años
➡️Moisés C., de 17 años

Ambos serán procesados por los delitos de lesiones y agrupaciones ilícitas. 

No vamos a permitir que este cáncer vuelva a permear en nuestras comunidades y nuestros jóvenes para amenazar la paz y seguridad que le hemos devuelto a nuestra gente.

Este nuevo El Salvador es para la gente de bien, aquellos que no han entendido el mensaje y persisten en seguir con la cultura de muerte de las pandillas, serán llevados a prisión.",False,no vamos a tolerar que estas generaciones podridas sigan dentro de nuestro sistema educativo y los pondremos a donde deben estar tras las rejas gracias al eficaz trabajo de nuestra hemos capturado a dos estudiantes que forman parte de la estructura ms13 y son los responsables de herir con arma blanca a otro alumno en un centro educativo en ilopango se trata de bryan g de 16 años moisés c de 17 años ambos serán procesados por los delitos de lesiones y agrupaciones ilícitas no vamos a permitir que este cáncer vuelva a permear en nuestras comunidades y nuestros jóvenes para amenazar la paz y seguridad que le hemos devuelto a nuestra gente este nuevo el salvador es para la gente de bien aquellos que no han entendido el mensaje y persisten en seguir con la cultura de muerte de las pandillas serán llevados a prisión,Government,0.0,"The tweet presents a neutral sentiment, stating a fact about the importance of maintaining security gains and not being complacent, without expressing a strong positive or negative opinion.",0
41,225,https://x.com/pineda_lucy/status/1775719002993525215,1712199376.0,1.77572e+18,89.0,es,28/08/2012,EVERETT MA,"@nayibbukele ""Quienes tuvimos que huir a otros países para salvar la vida conocemos esa triste historia. Mi hermano aún no se recupera del asesinato de nuestro hermano por parte de la guerrilla frente a nosotros, quienes lo hicieron sin piedad. No podemos olvidarlo y no retrocederemos.",False,quienes tuvimos que huir a otros países para salvar la vida conocemos esa triste historia mi hermano aún no se recupera del asesinato de nuestro hermano por parte de la guerrilla frente a nosotros quienes lo hicieron sin piedad no podemos olvidarlo y no retrocederemos,https://x.com/nayibbukele/status/1775699870231224819,1712194814.0,1.7757e+18,False,,False,False,939997.0,3896.0,15975.0,998.0,es,El Salvador,Nayib Bukele,Philosopher King,6211024.0,True,"Durante el medio siglo de guerra que vivió nuestro país, siempre nos dijeron que era imposible vivir diferente.

Ahora que al fin lo hemos logrado, hacen todo lo posible para que volvamos al pasado.

During the half century of war that our country endured, we were always told that living differently was impossible.

Now that we have finally achieved it, they do everything possible to make us return to the past.",True,durante el medio siglo de guerra que vivió nuestro país siempre nos dijeron que era imposible vivir diferente ahora que al fin lo hemos logrado hacen todo lo posible para que volvamos al pasado during the half century of war that our country endured we were always told that living differently was impossible now that we have finally achieved it they do everything possible to make us return to the past,Government,-1.0,"The tweet expresses a negative sentiment as it describes a tragic event, the assassination of the speaker's brother by the guerrilla, and mentions the pain and suffering it caused, indicating a strong negative emotion.",-1
1075,6862,https://x.com/BarriBarri20/status/1660157015207944193,1684647251.0,1.66016e+18,204.0,es,13/12/2018,"San Salvador, El Salvador","@FranAlabi @CSSP_SV Ojalá todos escarmienten y traten mejor a los pacientes porque son unos grandes pesim@s, cada vez que alguien salga de turbio que le quiten el empleo",True,ojalá todos escarmienten y traten mejor a los pacientes porque son unos grandes pesim cada vez que alguien salga de turbio que le quiten el empleo,https://x.com/FranAlabi/status/1660153154791456768,1684646330.0,1.66015e+18,False,,False,False,1170183.0,1311.0,8914.0,1256.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"No podemos permitir que la vida de los salvadoreños esté en manos de personas sin vocación ni compromiso, sobre todo ante emergencias.

La doctora ya ha sido retirada del hospital y de la residencia.

Así mismo, notificamos al @CSSP_SV que analice las competencias para seguir ejerciendo la medicina y esperamos una respuesta a la brevedad posible.",True,no podemos permitir que la vida de los salvadoreños esté en manos de personas sin vocación ni compromiso sobre todo ante emergencias la doctora ya ha sido retirada del hospital y de la residencia así mismo notificamos al que analice las competencias para seguir ejerciendo la medicina y esperamos una respuesta a la brevedad posible,Government,-1.0,"The tweet expresses a negative sentiment towards healthcare workers, using the phrase 'unos grandes pesim' which is a colloquialism for 'unos grandes pesados' meaning 'big pains', implying that they are a burden. The tweet also criticizes the treatment of patients, showing a negative sentiment towards the healthcare system.",-1
904,5710,https://x.com/ramonchotroll/status/1778772127430193204,1712927297.0,1.77877e+18,38.0,es,03/07/2019,"la union, El Salvador","@Vi11atoro Jajajaja hoy no habrá graduación en esa escuela 
 . Todos los de la sección se trajeron
 . Ya saldrá alguien diciendo LIBERENLOS YA",True,jajajaja hoy no habrá graduación en esa escuela todos los de la sección se trajeron ya saldrá alguien diciendo liberenlos ya,https://x.com/Vi11atoro/status/1778618349162791374,1712890634.0,1.77862e+18,False,,False,False,135792.0,338.0,1959.0,283.0,es,,Gustavo Villatoro 🇸🇻,Ministro de Justicia y Seguridad Pública,66429.0,True,"¿Queriendo reclutar menores para “activar” la clica? No, señores, se equivocaron, estamos un paso adelante de esas prácticas terroristas para poder neutralizarlos.

Hemos capturado a un adulto con función de homeboy que pretendía activar la clica Vatos Locos Salvatruchos de la estructura MS13 y a 11 menores, quienes se dedicaban a realizar grafitis alusivos a la pandilla en un centro escolar, una Unidad de Salud y en el antiguo mercadito de la comunidad, esto en el departamento de Usulután.

Los detenidos son:
➡️ Oscar David Avilés Rodríguez, alias “El Malo”
➡️ Jostyn R, alias “Sombra”
➡️ Gerson N, alias “Gordo”
➡️ Dastin O, alias “Negro”
➡️ Luis A, alias “El Chele”
➡️ Anderson H, alias “Moreno”
➡️ Bryan S, alias “Monfi”
➡️ Alexis D, alias “Pelón”
➡️ Brandon M, alias “Seco”
➡️ Carlos A, alias “Extraño”
➡️ Hernán, alias “Colocho”
➡️ Melkin S, alias “Lampi”

Nuestra @PNCSV ejecuta todo un trabajo de inteligencia e investigación en el territorio para seguir combatiendo este cáncer, estamos ganando esta #GuerraContraPandillas y vamos a utilizar todos los recursos del Estado para que este mal NO sea heredado a las nuevas generaciones.",False,queriendo reclutar menores para activar la clica no señores se equivocaron estamos un paso adelante de esas prácticas terroristas para poder neutralizarlos hemos capturado a un adulto con función de homeboy que pretendía activar la clica vatos locos salvatruchos de la estructura ms13 y a 11 menores quienes se dedicaban a realizar grafitis alusivos a la pandilla en un centro escolar una unidad de salud y en el antiguo mercadito de la comunidad esto en el departamento de usulután los detenidos son oscar david avilés rodríguez alias el malo jostyn r alias sombra gerson n alias gordo dastin o alias negro luis a alias el chele anderson h alias moreno bryan s alias monfi alexis d alias pelón brandon m alias seco carlos a alias extraño hernán alias colocho melkin s alias lampi nuestra ejecuta todo un trabajo de inteligencia e investigación en el territorio para seguir combatiendo este cáncer estamos ganando esta y vamos a utilizar todos los recursos del estado para que este mal no sea heredado a las nuevas generaciones,Government,-1.0,"The tweet expresses a negative sentiment by using the phrase 'jajajaja' which is a mocking tone, and the content implies that the graduation ceremony will not take place, which is a negative event.",-1
1456,9182,https://x.com/CarlosWA2023/status/1773597657845359080,1711693608.0,1.7736e+18,12.0,es,11/12/2022,AUSTRALIA,"@ysuca91siete Y que nos importa lo que los pen..ejos del bloque de rebeldia  No-Popular, opinen, quien les dijo que es popular? ni siquiera lo es con sus chuchos.",False,y que nos importa lo que los penejos del bloque de rebeldia nopopular opinen quien les dijo que es popular ni siquiera lo es con sus chuchos,https://x.com/ysuca91siete/status/1773469661520109990,1711663091.0,1.77347e+18,False,,False,False,8884.0,114.0,233.0,146.0,es,El Salvador,Radio YSUCA 91.7 FM,Radio cultural universitaria de @UCA_ES | FB: https://t.co/aUIFK8HoGT | YouTube: https://t.co/3im6gFT2Ba,35006.0,True,"El 1 de junio próximo se instalará en El  Salvador “un gobierno de facto” porque no estará amparado en la  Constitución de la República. Así lo dijo en declaraciones a este medio  Franciso Omar Parada, del Bloque de Resistencia y Rebeldía Popular.
https://t.co/KWmESk4IgN",True,el 1 de junio próximo se instalará en el salvador un gobierno de facto porque no estará amparado en la constitución de la república así lo dijo en declaraciones a este medio franciso omar parada del bloque de resistencia y rebeldía popular,Media,-1.0,"The tweet expresses a negative sentiment by criticizing the opinions of a group, using derogatory language ('penejos') and making a sarcastic comment about their popularity.",-1
103,459,https://x.com/SamalotGil67961/status/1773040658309111905,1711560809.0,1.77304e+18,99.0,es,04/01/2024,,@nayibbukele Muchas felicidades a la Marina  Nacional y a usted Sr Presidente. Saludos desde Puerto Rico.,False,muchas felicidades a la marina nacional y a usted sr presidente saludos desde puerto rico,https://x.com/nayibbukele/status/1773039460256477463,1711560523.0,1.77304e+18,False,,False,False,769394.0,2416.0,14065.0,719.0,es,El Salvador,Nayib Bukele,Philosopher King,6211026.0,True,"Nuestra Marina Nacional incautó una lancha a 490 Millas Náuticas al Suroeste de la Bocana el Cordoncillo, Estero de Jaltepeque.

A bordo de la lancha narcotraficante se encontraban 9 tripulantes; entre ellos, 6 ecuatorianos y 3 guatemaltecos.

Se estima que contiene aproximadamente 1.48 toneladas de cocaína, valoradas en unos 37 millones de dólares.

#PlanControlTerritorial",True,nuestra marina nacional incautó una lancha a 490 millas náuticas al suroeste de la bocana el cordoncillo estero de jaltepeque a bordo de la lancha narcotraficante se encontraban 9 tripulantes entre ellos 6 ecuatorianos y 3 guatemaltecos se estima que contiene aproximadamente 148 toneladas de cocaína valoradas en unos 37 millones de dólares,Government,1.0,"The tweet congratulates the National Navy and the President, expressing positive feelings and admiration, indicating a positive sentiment.",1
1040,6560,https://x.com/Sakiivette55/status/1762422061220163893,1709029138.0,1.76242e+18,56.0,es,17/09/2020,Suomi,@Vi11atoro Excelente! Los jóvenes hay que mostrarles que con la ley y La Paz de los demás no se juega.,False,excelente los jóvenes hay que mostrarles que con la ley y la paz de los demás no se juega,https://x.com/Vi11atoro/status/1762285794952147099,1708996649.0,1.76229e+18,False,,False,True,94643.0,363.0,1755.0,172.0,es,,Gustavo Villatoro 🇸🇻,Ministro de Justicia y Seguridad Pública,66426.0,True,"Así como tienen el descaro de promover grupos terroristas de asesinos seriales, nosotros también los presentamos ante la población asumiendo el compromiso de que serán sometidos ante la #justicia.

Es triste ver de qué forma arruinan su vida y futuro dentro de la sociedad, ahora, les tocará terminar sus estudios dentro de un centro de cumplimiento de penas. 

Reiteramos el llamado a los padres, no podemos permitir que se sigan perdiendo más generaciones de salvadoreños, hablemos con nuestros hijos y advirtámosles las consecuencias de tomar estos malos caminos.",False,así como tienen el descaro de promover grupos terroristas de asesinos seriales nosotros también los presentamos ante la población asumiendo el compromiso de que serán sometidos ante la es triste ver de qué forma arruinan su vida y futuro dentro de la sociedad ahora les tocará terminar sus estudios dentro de un centro de cumplimiento de penas reiteramos el llamado a los padres no podemos permitir que se sigan perdiendo más generaciones de salvadoreños hablemos con nuestros hijos y advirtámosles las consecuencias de tomar estos malos caminos,Government,1.0,"The tweet expresses a positive sentiment by praising young people and emphasizing the importance of respecting the law and others' peace, showing admiration and appreciation for their behavior.",1
257,1088,https://x.com/CarlosFuentessv/status/1777935523379663099,1712727835.0,1.77794e+18,46.0,es,04/03/2022,Ciudad delgado,@nayibbukele Perdon por la ignorancia  pero  a que nos veneficia que y en que beneficia  en la actualidad que compren nustra deuda ? O sea ¿ a que se refieren con esto de la compea de la deuda too?,False,perdon por la ignorancia pero a que nos veneficia que y en que beneficia en la actualidad que compren nustra deuda o sea a que se refieren con esto de la compea de la deuda too,https://x.com/nayibbukele/status/1777427641420636255,1712606747.0,1.77743e+18,False,,False,False,893766.0,1196.0,5588.0,343.0,es,El Salvador,Nayib Bukele,Philosopher King,6211031.0,True,"Hoy hemos lanzado la oferta de RE COMPRA de nuestra DEUDA EXTERNA, que tiene vencimiento desde el 2025 hasta el 2029 🇸🇻

Todos los que posean bonos de la República de El Salvador pueden acceder a esta recompra pública y voluntaria.

Más información aquí: https://t.co/LSXxN7cZjX",True,hoy hemos lanzado la oferta de re compra de nuestra deuda externa que tiene vencimiento desde el 2025 hasta el 2029 todos los que posean bonos de la república de el salvador pueden acceder a esta recompra pública y voluntaria más información aquí,Government,0.0,"The tweet is neutral, asking a question about the benefits of buying El Salvador's debt and what it refers to, without expressing a positive or negative sentiment.",0
1278,8201,https://x.com/JoseAda14234407/status/1367182382550421507,1614796655.0,1.36718e+18,,es,19/08/2020,"Santa Ana, El Salvador",@FranAlabi @nayibbukele El hospital de santa ana y ahuchapan tambien  nesecita esos cambios,True,el hospital de santa ana y ahuchapan tambien nesecita esos cambios,https://x.com/FranAlabi/status/1366562547512573955,1614648875.0,1.36656e+18,False,,False,False,,707.0,5717.0,195.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"Áreas dignas para la población y el personal de salud.

paso a paso cambiamos nuestra red de hospitales para beneficio de los Salvadoreños.

Gracias Presidente @nayibbukele por todo su apoyo al sistema de salud y al pueblo Salvadoreño. 🇸🇻🇸🇻🇸🇻 https://t.co/S39bkehsE0",True,áreas dignas para la población y el personal de salud paso a paso cambiamos nuestra red de hospitales para beneficio de los salvadoreños gracias presidente por todo su apoyo al sistema de salud y al pueblo salvadoreño,Government,0.0,"The tweet presents a factual statement about the need for changes in hospitals, without expressing a strong positive or negative sentiment, making it neutral.",-1
356,2041,https://x.com/Eliza_Villatoro/status/1780652048016457856,1713375505.0,1.78065e+18,37.0,es,02/05/2014,"San Salvador, El Salvador","@MarceloLarin1 Fíjate Marcelo que yo acá en X te comento y opino sobre tus post absurdos, pero desde hace mucho dejé de ver tus videos, ni los veré porque SOS un vende patria",True,fíjate marcelo que yo acá en x te comento y opino sobre tus post absurdos pero desde hace mucho dejé de ver tus videos ni los veré porque sos un vende patria,https://x.com/MarceloLarin1/status/1780353315630379100,1713304282.0,1.78035e+18,False,,False,False,6670.0,19.0,104.0,63.0,es,ALPHA CENTAURI,MARCELO LARIN,"CONFERENCISTA, CONSULTOR Y ASESOR DE NAYIB BUKELE.",64221.0,True,"Es una tristeza en lo que sonvirtieron los youtubers son  unos arrastrados, son del mismo Nivel de walterengo y Lemus, que por unos cheques están dispuestos a defender lo indefendible y a ocultarle al pueblo el saqueo que se está dando.",False,es una tristeza en lo que sonvirtieron los youtubers son unos arrastrados son del mismo nivel de walterengo y lemus que por unos cheques están dispuestos a defender lo indefendible y a ocultarle al pueblo el saqueo que se está dando,Media,-1.0,"The tweet expresses strong criticism towards Marcelo, calling him a'vende patria' (traitor), indicating a negative sentiment towards his actions and opinions.",-1
1277,8195,https://x.com/Kary_hdez1112/status/1366745429275275267,1614692477.0,1.36675e+18,,es,18/07/2020,,"@FranAlabi @nayibbukele Y esto a la vez debería generar más empleo, limpieza, la comida, en el mantenimiento del mismo... 🙏🏻🙏🏻👏🏻",False,y esto a la vez debería generar más empleo limpieza la comida en el mantenimiento del mismo,https://x.com/FranAlabi/status/1366562547512573955,1614648875.0,1.36656e+18,False,,False,False,,707.0,5717.0,195.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"Áreas dignas para la población y el personal de salud.

paso a paso cambiamos nuestra red de hospitales para beneficio de los Salvadoreños.

Gracias Presidente @nayibbukele por todo su apoyo al sistema de salud y al pueblo Salvadoreño. 🇸🇻🇸🇻🇸🇻 https://t.co/S39bkehsE0",True,áreas dignas para la población y el personal de salud paso a paso cambiamos nuestra red de hospitales para beneficio de los salvadoreños gracias presidente por todo su apoyo al sistema de salud y al pueblo salvadoreño,Government,0.0,"The tweet presents a neutral statement about the potential benefits of a project, mentioning job creation, cleanliness, and maintenance, without expressing a clear positive or negative sentiment.",0
609,3950,https://x.com/JuanGuzman2016/status/1318196694895497216,1603117557.0,1.3182e+18,,es,24/05/2016,El Salvador,"@MariaLuisaHayem Ministra ¿De cuánto es la caída del PIB en 2020?

Éxitos en sus labores",True,ministra de cuánto es la caída del pib en 2020 éxitos en sus labores,https://x.com/MariaLuisaHayem/status/1317915762653302785,1603050578.0,1.31792e+18,False,,False,False,,77.0,493.0,145.0,es,El Salvador,María Luisa Hayem 🇸🇻,Ministra de Economía de El Salvador,41321.0,False,"El #DespegueEconómico del país ya comenzó, las calificadoras de riesgo y socios multilaterales pronostican un escenario económico histórico para nuestro país. 💪 🇸🇻",True,el del país ya comenzó las calificadoras de riesgo y socios multilaterales pronostican un escenario económico histórico para nuestro país,Government,0.0,"The tweet presents a factual statement about the minister's work and the country's economic situation, without expressing a clear positive or negative sentiment.",0
642,4124,https://x.com/Migueln24826004/status/1256726449429655555,1588461909.0,1.25673e+18,,es,05/06/2019,,"@MariaLuisaHayem @nayibbukele Hola muy buenas tardes. Una pregunta,  aplica para realizar envios desde Guatemala?",False,hola muy buenas tardes una pregunta aplica para realizar envios desde guatemala,https://x.com/MariaLuisaHayem/status/1256694196427264003,1588454219.0,1.25669e+18,False,,False,False,,167.0,2120.0,63.0,es,El Salvador,María Luisa Hayem 🇸🇻,Ministra de Economía de El Salvador,41321.0,False,"Tras varias semanas de arduo trabajo, el Gobierno del Presidente @NayibBukele ha logrado que durante todo mayo los salvadoreños en el exterior puedan enviar remesas gozando de costo cero y con descuentos. #AlertaCOVID19 https://t.co/i2W8MWOV53",True,tras varias semanas de arduo trabajo el gobierno del presidente ha logrado que durante todo mayo los salvadoreños en el exterior puedan enviar remesas gozando de costo cero y con descuentos,Government,0.0,"The tweet is neutral, asking a question about applying for shipments from Guatemala, without expressing a positive or negative sentiment.",0
1090,6939,https://x.com/Kiki78279094/status/1391568557922717697,1620610772.0,1.39157e+18,,es,10/06/2019,,@FranAlabi @nayibbukele Me llena de alegría ver esto. ❤️,False,me llena de alegría ver esto,https://x.com/FranAlabi/status/1391568130200190981,1620610670.0,1.39157e+18,False,,False,True,,650.0,3948.0,168.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"La solidaridad es un valor que nos debe caracterizar como hermanos centroamericanos.

Vamos a apoyar, Presidente @nayibbukele, a nuestros vecinos de Honduras en este proceso de vacunación.

De esta pandemia salimos todos, trabajando unidos.

🇸🇻🇭🇳",True,la solidaridad es un valor que nos debe caracterizar como hermanos centroamericanos vamos a apoyar presidente a nuestros vecinos de honduras en este proceso de vacunación de esta pandemia salimos todos trabajando unidos,Government,1.0,"The tweet expresses happiness and joy, indicating a positive sentiment, as it says'me llena de alegría' which translates to 'it fills me with joy'.",1
615,4006,https://x.com/NoemDuarte7/status/1262755012112814091,1589899230.0,1.26276e+18,,es,26/03/2020,,"@MariaLuisaHayem @nayibbukele Señor presidente Nayib Bukele yo pongo a disposición mi oración que se le ayudará a que Dios le ilumine a ser todo su trabajo en bien de nuestros hermanos Salvadoreños, Dios le bendiga su abnegada labor",False,señor presidente nayib bukele yo pongo a disposición mi oración que se le ayudará a que dios le ilumine a ser todo su trabajo en bien de nuestros hermanos salvadoreños dios le bendiga su abnegada labor,https://x.com/MariaLuisaHayem/status/1262590426357391361,1589859990.0,1.26259e+18,False,,False,False,,1001.0,11630.0,95.0,es,El Salvador,María Luisa Hayem 🇸🇻,Ministra de Economía de El Salvador,41321.0,False,"Presidente @nayibbukele, puede disponer de mi salario para cuidar la vida y salud de las familias salvadoreñas en la Emergencia Nacional por #AlertaCOVID19SV.

#JuntosSaldremosAdelante 🇸🇻",True,presidente puede disponer de mi salario para cuidar la vida y salud de las familias salvadoreñas en la emergencia nacional por,Government,1.0,"The tweet expresses a positive sentiment by offering a prayer for the president's guidance and success, showing admiration and support for his work in the country's benefit.",1
869,5474,https://x.com/Carlo83100248/status/1788731902725128310,1715301893.0,1.78873e+18,406.0,es,31/12/2021,"Washington, NJ",@Vi11atoro @PNCSV Más que perfecto excelente excelente 👏👏👏👏🔥🔥🔥🔥🔥🔥🔥🔥👏👏👏👏👏👏👏 no segundas oportunidades 👏👏👏👏🔥🔥🔥🔥🔥,False,más que perfecto excelente excelente no segundas oportunidades,https://x.com/Vi11atoro/status/1788720348776567255,1715299138.0,1.78872e+18,False,,False,False,153963.0,399.0,2679.0,349.0,es,,Gustavo Villatoro 🇸🇻,Ministro de Justicia y Seguridad Pública,66429.0,True,"No vamos a tolerar que estas generaciones podridas sigan dentro de nuestro sistema educativo y los pondremos a donde deben estar, tras las rejas.

Gracias al eficaz trabajo de nuestra @PNCSV, hemos capturado a dos estudiantes que forman parte de la estructura MS13 y son los responsables de herir con arma blanca a otro alumno en un centro educativo en Ilopango.

Se trata de:
➡️Bryan G., de 16 años
➡️Moisés C., de 17 años

Ambos serán procesados por los delitos de lesiones y agrupaciones ilícitas. 

No vamos a permitir que este cáncer vuelva a permear en nuestras comunidades y nuestros jóvenes para amenazar la paz y seguridad que le hemos devuelto a nuestra gente.

Este nuevo El Salvador es para la gente de bien, aquellos que no han entendido el mensaje y persisten en seguir con la cultura de muerte de las pandillas, serán llevados a prisión.",False,no vamos a tolerar que estas generaciones podridas sigan dentro de nuestro sistema educativo y los pondremos a donde deben estar tras las rejas gracias al eficaz trabajo de nuestra hemos capturado a dos estudiantes que forman parte de la estructura ms13 y son los responsables de herir con arma blanca a otro alumno en un centro educativo en ilopango se trata de bryan g de 16 años moisés c de 17 años ambos serán procesados por los delitos de lesiones y agrupaciones ilícitas no vamos a permitir que este cáncer vuelva a permear en nuestras comunidades y nuestros jóvenes para amenazar la paz y seguridad que le hemos devuelto a nuestra gente este nuevo el salvador es para la gente de bien aquellos que no han entendido el mensaje y persisten en seguir con la cultura de muerte de las pandillas serán llevados a prisión,Government,1.0,"The tweet expresses a strong positive sentiment, using superlatives such as'más que perfecto' and 'excelente' to describe something, indicating admiration and approval.",1
34,188,https://x.com/RosieRoque2/status/1775700269063385293,1712194909.0,1.7757e+18,87.0,es,30/10/2019,,@nayibbukele Pero el pueblo decimos NO más al pasado,False,pero el pueblo decimos no más al pasado,https://x.com/nayibbukele/status/1775699870231224819,1712194814.0,1.7757e+18,False,,False,False,939997.0,3896.0,15975.0,998.0,es,El Salvador,Nayib Bukele,Philosopher King,6211024.0,True,"Durante el medio siglo de guerra que vivió nuestro país, siempre nos dijeron que era imposible vivir diferente.

Ahora que al fin lo hemos logrado, hacen todo lo posible para que volvamos al pasado.

During the half century of war that our country endured, we were always told that living differently was impossible.

Now that we have finally achieved it, they do everything possible to make us return to the past.",True,durante el medio siglo de guerra que vivió nuestro país siempre nos dijeron que era imposible vivir diferente ahora que al fin lo hemos logrado hacen todo lo posible para que volvamos al pasado during the half century of war that our country endured we were always told that living differently was impossible now that we have finally achieved it they do everything possible to make us return to the past,Government,-1.0,"The tweet expresses a negative sentiment as it is rejecting the past, implying dissatisfaction and disapproval, which is a negative emotion.",1
